"Protocol","App","ProcessID","Status","Source","Dest","SourceIP","SourcePort","SourcePortRationalized","DestIP","DestPort","DestPortRationalized"
"TCPV6","svchost.exe","984","LISTENING","[0:0:0:0:0:0:0:0]:1027","[0:0:0:0:0:0:0:0]:0","[0","0",,"[0","0",
"TCPV6","mqsvc.exe","2904","LISTENING","[0:0:0:0:0:0:0:1]:1801","[0:0:0:0:0:0:0:0]:0","[0","0",,"[0","0",
"TCPV6","mqsvc.exe","2904","LISTENING","[0:0:0:0:0:0:0:0]:2103","[0:0:0:0:0:0:0:0]:0","[0","0",,"[0","0",
"TCPV6","mqsvc.exe","2904","LISTENING","[0:0:0:0:0:0:0:0]:2105","[0:0:0:0:0:0:0:0]:0","[0","0",,"[0","0",
"TCPV6","mqsvc.exe","2904","LISTENING","[0:0:0:0:0:0:0:0]:2107","[0:0:0:0:0:0:0:0]:0","[0","0",,"[0","0",
"TCPV6","svchost.exe","1756","LISTENING","[0:0:0:0:0:0:0:0]:3389","[0:0:0:0:0:0:0:0]:0","[0","0",,"[0","0",
"TCPV6","FrameworkService.exe","2276","LISTENING","[0:0:0:0:0:0:0:0]:8085","[0:0:0:0:0:0:0:0]:0","[0","0",,"[0","0",
"TCPV6","System","4","LISTENING","[0:0:0:0:0:0:0:0]:8787","[0:0:0:0:0:0:0:0]:0","[0","0",,"[0","0",
"TCPV6","lsass.exe","724","LISTENING","[0:0:0:0:0:0:0:0]:14798","[0:0:0:0:0:0:0:0]:0","[0","0",,"[0","0",
"TCPV6","mqsvc.exe","2904","LISTENING","[0:0:0:0:0:0:0:0]:14799","[0:0:0:0:0:0:0:0]:0","[0","0",,"[0","0",
"TCPV6","services.exe","692","LISTENING","[0:0:0:0:0:0:0:0]:14807","[0:0:0:0:0:0:0:0]:0","[0","0",,"[0","0",
"TCPV6","System","4","LISTENING","[0:0:0:0:0:0:0:0]:17779","[0:0:0:0:0:0:0:0]:0","[0","0",,"[0","0",
"TCPV6","System","4","LISTENING","[0:0:0:0:0:0:0:0]:17780","[0:0:0:0:0:0:0:0]:0","[0","0",,"[0","0",
"UDPV6","SolarWinds TFTP Server.exe","3100","*","[0:0:0:0:0:0:0:0]:69","*:*","[0","0",,"*","*",
"UDPV6","svchost.exe","540","*","[0:0:0:0:0:0:0:0]:123","*:*","[0","0",,"*","*",
"UDPV6","svchost.exe","984","*","[0:0:0:0:0:0:0:0]:500","*:*","[0","0",,"*","*",
"UDPV6","sqlbrowser.exe","3268","*","[0:0:0:0:0:0:0:0]:1434","*:*","[0","0",,"*","*",
"UDPV6","svchost.exe","984","*","[0:0:0:0:0:0:0:0]:4500","*:*","[0","0",,"*","*",
"",,,,,,"[0","0",,"*","*",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9124","151.143.101.7:53","151.143.3.139","9124",,"151.143.101.7","53",
"TCP","EXCEL.EXE","7936","SYN_SENT","151.143.3.139:9125","151.143.17.139:443","151.143.3.139","9125",,"151.143.17.139","443",
"UDP","EXCEL.EXE","7936","*","127.0.0.1:50178","*:*","127.0.0.1","50178",,"*","*",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9128","151.143.101.9:135","151.143.3.139","9128",,"151.143.101.9","135",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9129","151.143.101.9:1025","151.143.3.139","9129",,"151.143.101.9","1025",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9130","74.125.239.50:443","151.143.3.139","9130",,"74.125.239.50","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9131","74.125.239.36:443","151.143.3.139","9131",,"74.125.239.36","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9132","74.125.239.56:443","151.143.3.139","9132",,"74.125.239.56","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9133","74.125.239.56:443","151.143.3.139","9133",,"74.125.239.56","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9134","74.125.239.56:443","151.143.3.139","9134",,"74.125.239.56","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9135","74.125.239.56:443","151.143.3.139","9135",,"74.125.239.56","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9136","74.125.239.50:443","151.143.3.139","9136",,"74.125.239.50","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9137","74.125.239.50:443","151.143.3.139","9137",,"74.125.239.50","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9138","74.125.239.50:443","151.143.3.139","9138",,"74.125.239.50","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9139","74.125.239.50:443","151.143.3.139","9139",,"74.125.239.50","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9140","74.125.239.50:443","151.143.3.139","9140",,"74.125.239.50","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9141","74.125.239.56:443","151.143.3.139","9141",,"74.125.239.56","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9142","74.125.239.34:443","151.143.3.139","9142",,"74.125.239.34","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9143","216.58.216.10:443","151.143.3.139","9143",,"216.58.216.10","443",
"UDP","chrome.exe","6356","*","0.0.0.0:50427","*:*","0.0.0.0","50427",,"*","*",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9132","74.125.239.56:443","151.143.3.139","9132",,"74.125.239.56","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9133","74.125.239.56:443","151.143.3.139","9133",,"74.125.239.56","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9134","74.125.239.56:443","151.143.3.139","9134",,"74.125.239.56","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9135","74.125.239.56:443","151.143.3.139","9135",,"74.125.239.56","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9137","74.125.239.50:443","151.143.3.139","9137",,"74.125.239.50","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9138","74.125.239.50:443","151.143.3.139","9138",,"74.125.239.50","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9139","74.125.239.50:443","151.143.3.139","9139",,"74.125.239.50","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9140","74.125.239.50:443","151.143.3.139","9140",,"74.125.239.50","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9141","74.125.239.56:443","151.143.3.139","9141",,"74.125.239.56","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9144","74.125.239.56:443","151.143.3.139","9144",,"74.125.239.56","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9145","78.46.64.207:80","151.143.3.139","9145",,"78.46.64.207","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9131","74.125.239.36:443","151.143.3.139","9131",,"74.125.239.36","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9146","78.46.64.207:80","151.143.3.139","9146",,"78.46.64.207","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9147","78.46.64.207:80","151.143.3.139","9147",,"78.46.64.207","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9148","78.46.64.207:80","151.143.3.139","9148",,"78.46.64.207","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9149","78.46.64.207:80","151.143.3.139","9149",,"78.46.64.207","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9150","78.46.64.207:80","151.143.3.139","9150",,"78.46.64.207","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9151","74.125.239.34:80","151.143.3.139","9151",,"74.125.239.34","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9152","74.125.239.58:80","151.143.3.139","9152",,"74.125.239.58","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9153","74.125.239.35:443","151.143.3.139","9153",,"74.125.239.35","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9154","74.125.224.2:80","151.143.3.139","9154",,"74.125.224.2","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9155","104.68.105.136:80","151.143.3.139","9155",,"104.68.105.136","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9156","85.13.153.162:80","151.143.3.139","9156",,"85.13.153.162","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9157","95.108.205.44:443","151.143.3.139","9157",,"95.108.205.44","443",
"UDP","chrome.exe","6356","*","0.0.0.0:49871","*:*","0.0.0.0","49871",,"*","*",
"UDP","svchost.exe","1372","*","0.0.0.0:58075","*:*","0.0.0.0","58075",,"*","*",
"UDP","chrome.exe","6356","*","0.0.0.0:62091","*:*","0.0.0.0","62091",,"*","*",
"UDP","chrome.exe","6356","*","0.0.0.0:62368","*:*","0.0.0.0","62368",,"*","*",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9158","85.13.174.165:80","151.143.3.139","9158",,"85.13.174.165","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9128","151.143.101.9:135","151.143.3.139","9128",,"151.143.101.9","135",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9129","151.143.101.9:1025","151.143.3.139","9129",,"151.143.101.9","1025",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9159","74.125.239.56:443","151.143.3.139","9159",,"74.125.239.56","443",
"UDP","chrome.exe","6356","*","0.0.0.0:64787","*:*","0.0.0.0","64787",,"*","*",
"UDP","chrome.exe","6356","*","0.0.0.0:64788","*:*","0.0.0.0","64788",,"*","*",
"UDP","chrome.exe","6356","*","0.0.0.0:64789","*:*","0.0.0.0","64789",,"*","*",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9160","216.58.216.14:443","151.143.3.139","9160",,"216.58.216.14","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9161","74.125.239.34:443","151.143.3.139","9161",,"74.125.239.34","443",
"UDP","chrome.exe","6356","*","0.0.0.0:58191","*:*","0.0.0.0","58191",,"*","*",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9162","74.125.239.50:443","151.143.3.139","9162",,"74.125.239.50","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9163","74.125.239.50:443","151.143.3.139","9163",,"74.125.239.50","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9164","23.92.23.113:80","151.143.3.139","9164",,"23.92.23.113","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9165","23.92.23.113:80","151.143.3.139","9165",,"23.92.23.113","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9166","216.58.216.10:80","151.143.3.139","9166",,"216.58.216.10","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9167","74.125.129.95:80","151.143.3.139","9167",,"74.125.129.95","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9168","72.21.91.8:80","151.143.3.139","9168",,"72.21.91.8","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9169","72.21.91.8:80","151.143.3.139","9169",,"72.21.91.8","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9170","72.21.91.8:80","151.143.3.139","9170",,"72.21.91.8","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9172","54.191.201.192:80","151.143.3.139","9172",,"54.191.201.192","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9173","72.21.91.8:80","151.143.3.139","9173",,"72.21.91.8","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9174","72.21.91.8:80","151.143.3.139","9174",,"72.21.91.8","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9175","72.21.91.8:80","151.143.3.139","9175",,"72.21.91.8","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9176","209.15.13.157:80","151.143.3.139","9176",,"209.15.13.157","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9177","23.72.12.168:80","151.143.3.139","9177",,"23.72.12.168","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9178","172.230.240.180:80","151.143.3.139","9178",,"172.230.240.180","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9179","74.125.239.63:80","151.143.3.139","9179",,"74.125.239.63","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9180","74.125.239.63:80","151.143.3.139","9180",,"74.125.239.63","80",
"UDP","svchost.exe","1372","*","0.0.0.0:51981","*:*","0.0.0.0","51981",,"*","*",
"UDP","chrome.exe","6356","*","0.0.0.0:57752","*:*","0.0.0.0","57752",,"*","*",
"UDP","chrome.exe","6356","*","0.0.0.0:59595","*:*","0.0.0.0","59595",,"*","*",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9159","74.125.239.56:443","151.143.3.139","9159",,"74.125.239.56","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9181","74.125.239.32:443","151.143.3.139","9181",,"74.125.239.32","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9182","74.125.239.32:443","151.143.3.139","9182",,"74.125.239.32","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9183","74.125.239.32:443","151.143.3.139","9183",,"74.125.239.32","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9184","74.125.239.32:443","151.143.3.139","9184",,"74.125.239.32","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9186","70.96.0.18:80","151.143.3.139","9186",,"70.96.0.18","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9187","70.96.0.18:80","151.143.3.139","9187",,"70.96.0.18","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9189","64.95.32.49:80","151.143.3.139","9189",,"64.95.32.49","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9190","199.96.57.6:80","151.143.3.139","9190",,"199.96.57.6","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9191","23.221.107.14:80","151.143.3.139","9191",,"23.221.107.14","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9192","23.221.107.14:80","151.143.3.139","9192",,"23.221.107.14","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9193","216.58.216.13:443","151.143.3.139","9193",,"216.58.216.13","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9194","23.221.107.14:80","151.143.3.139","9194",,"23.221.107.14","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9195","74.125.239.63:443","151.143.3.139","9195",,"74.125.239.63","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9196","74.125.239.44:443","151.143.3.139","9196",,"74.125.239.44","443",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9197","74.125.239.43:443","151.143.3.139","9197",,"74.125.239.43","443",
"UDP","chrome.exe","6356","*","0.0.0.0:57525","*:*","0.0.0.0","57525",,"*","*",
"UDP","chrome.exe","6356","*","0.0.0.0:57526","*:*","0.0.0.0","57526",,"*","*",
"UDP","chrome.exe","6356","*","0.0.0.0:57532","*:*","0.0.0.0","57532",,"*","*",
"UDP","chrome.exe","6356","*","0.0.0.0:58114","*:*","0.0.0.0","58114",,"*","*",
"TCP","fcag.exe","4136","ESTABLISHED","151.143.3.139:9198","151.143.101.9:135","151.143.3.139","9198",,"151.143.101.9","135",
"TCP","fcag.exe","4136","ESTABLISHED","151.143.3.139:9199","151.143.101.9:1025","151.143.3.139","9199",,"151.143.101.9","1025",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9198","151.143.101.9:135","151.143.3.139","9198",,"151.143.101.9","135",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9199","151.143.101.9:1025","151.143.3.139","9199",,"151.143.101.9","1025",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9142","74.125.239.34:443","151.143.3.139","9142",,"74.125.239.34","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9143","216.58.216.10:443","151.143.3.139","9143",,"216.58.216.10","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9144","74.125.239.56:443","151.143.3.139","9144",,"74.125.239.56","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9145","78.46.64.207:80","151.143.3.139","9145",,"78.46.64.207","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9146","78.46.64.207:80","151.143.3.139","9146",,"78.46.64.207","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9148","78.46.64.207:80","151.143.3.139","9148",,"78.46.64.207","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9151","74.125.239.34:80","151.143.3.139","9151",,"74.125.239.34","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9152","74.125.239.58:80","151.143.3.139","9152",,"74.125.239.58","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9153","74.125.239.35:443","151.143.3.139","9153",,"74.125.239.35","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9155","104.68.105.136:80","151.143.3.139","9155",,"104.68.105.136","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9147","78.46.64.207:80","151.143.3.139","9147",,"78.46.64.207","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9149","78.46.64.207:80","151.143.3.139","9149",,"78.46.64.207","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9150","78.46.64.207:80","151.143.3.139","9150",,"78.46.64.207","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9156","85.13.153.162:80","151.143.3.139","9156",,"85.13.153.162","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9157","95.108.205.44:443","151.143.3.139","9157",,"95.108.205.44","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9158","85.13.174.165:80","151.143.3.139","9158",,"85.13.174.165","80",
"TCP","chrome.exe","6356","ESTABLISHED","151.143.3.139:9203","74.125.239.46:443","151.143.3.139","9203",,"74.125.239.46","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9160","216.58.216.14:443","151.143.3.139","9160",,"216.58.216.14","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9161","74.125.239.34:443","151.143.3.139","9161",,"74.125.239.34","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9154","74.125.224.2:80","151.143.3.139","9154",,"74.125.224.2","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9166","216.58.216.10:80","151.143.3.139","9166",,"216.58.216.10","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9167","74.125.129.95:80","151.143.3.139","9167",,"74.125.129.95","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9172","54.191.201.192:80","151.143.3.139","9172",,"54.191.201.192","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9176","209.15.13.157:80","151.143.3.139","9176",,"209.15.13.157","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9177","23.72.12.168:80","151.143.3.139","9177",,"23.72.12.168","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9178","172.230.240.180:80","151.143.3.139","9178",,"172.230.240.180","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9179","74.125.239.63:80","151.143.3.139","9179",,"74.125.239.63","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9180","74.125.239.63:80","151.143.3.139","9180",,"74.125.239.63","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9186","70.96.0.18:80","151.143.3.139","9186",,"70.96.0.18","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9187","70.96.0.18:80","151.143.3.139","9187",,"70.96.0.18","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9189","64.95.32.49:80","151.143.3.139","9189",,"64.95.32.49","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9190","199.96.57.6:80","151.143.3.139","9190",,"199.96.57.6","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9191","23.221.107.14:80","151.143.3.139","9191",,"23.221.107.14","80",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9130","74.125.239.50:443","151.143.3.139","9130",,"74.125.239.50","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9163","74.125.239.50:443","151.143.3.139","9163",,"74.125.239.50","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9181","74.125.239.32:443","151.143.3.139","9181",,"74.125.239.32","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9182","74.125.239.32:443","151.143.3.139","9182",,"74.125.239.32","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9183","74.125.239.32:443","151.143.3.139","9183",,"74.125.239.32","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9184","74.125.239.32:443","151.143.3.139","9184",,"74.125.239.32","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9193","216.58.216.13:443","151.143.3.139","9193",,"216.58.216.13","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9195","74.125.239.63:443","151.143.3.139","9195",,"74.125.239.63","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9196","74.125.239.44:443","151.143.3.139","9196",,"74.125.239.44","443",
"TCP","[System Process]","0","TIME_WAIT","151.143.3.139:9197","74.125.239.43:443","151.143.3.139","9197",,"74.125.239.43","443",
